entityid,domain,time_of_run,earliest_screenshot,start_date_with_buffer,latest_screenshot,end_date_with_buffer,file_path,failed,reason_for_failure
1043840036,www.hubclick.net,2023-06-14 14:57:01,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1043840144,fincompliance.io,2023-06-14 14:57:01,,2011-07-05,,2023-06-06,,1,No timestamps within company life span
1043840423,www.theplanheal.com,2023-06-14 14:57:01,,2016-07-05,,2023-06-06,,1,No timestamps within company life span
1043841224,www.dailydesignist.com,2023-06-14 14:57:01,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1043841494,www.kanbags.net,2023-06-14 14:57:01,,2015-07-05,,2023-06-06,,1,No timestamps within company life span
1043841620,www.lifesnapshot.com,2023-06-14 14:57:01,,2016-07-05,,2023-06-06,,1,No timestamps within company life span
1043841773,www.waitlessmedical.com,2023-06-14 14:57:01,,2017-08-10,,2023-06-06,,1,No timestamps within company life span
1043842430,www.pipfeed.com,2023-06-14 14:57:01,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1043843987,www.stratifytech.com,2023-06-14 14:57:01,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1043845049,www.catrovacer.com,2023-06-14 14:57:01,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1043846246,www.shipreality.com,2023-06-14 14:57:01,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1043846849,www.harpercoats.com,2023-06-14 14:57:01,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1043847083,www.oxygen.healthcare,2023-06-14 14:57:01,,2019-07-05,,2022-11-29,,1,No timestamps within company life span
1043847119,mycoffeepass.co,2023-06-14 14:57:01,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1043847200,www.windycityev.com,2023-06-14 14:57:01,,2020-01-14,,2023-06-06,,1,No timestamps within company life span
1043847443,www.purplesquirrel.tv,2023-06-14 14:57:01,,2019-10-31,,2023-06-06,,1,No timestamps within company life span
1043847452,www.hexlabsco.com,2023-06-14 14:57:01,,2020-11-29,,2023-06-06,,1,No timestamps within company life span
1043847506,www.sugarbearpro.com,2023-06-14 14:57:01,,2014-11-13,,2023-06-06,,1,No timestamps within company life span
1043847533,www.hotboxpools.com,2023-06-14 14:57:01,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1043848631,www.waterblocks.net,2023-06-14 14:57:01,,2015-04-13,,2023-06-06,,1,No timestamps within company life span
1043849558,www.avalonai.co,2023-06-14 14:57:01,,2020-02-27,,2023-06-06,,1,No timestamps within company life span
1043849693,www.rellevate.com,2023-06-14 14:57:01,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1043850251,www.benable.com,2023-06-14 14:57:01,2020-10-29 20:20:07,2020-10-01,2023-06-01 15:43:36,2023-06-06,optimal_timestamps/1043850251_timestamps.csv,0,
1043850485,www.forwardvuepharma.com,2023-06-14 14:57:01,,2019-08-23,,2023-06-06,,1,No timestamps within company life span
1043851628,www.lifeid.health,2023-06-14 14:57:01,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1043854481,www.interaoncology.com,2023-06-14 14:57:01,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1043854499,www.apparo.us,2023-06-14 14:57:01,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1043854553,www.thepocketpunch.com,2023-06-14 14:57:01,,2018-06-04,,2023-06-06,,1,No timestamps within company life span
1043855129,www.flowcontent.com,2023-06-14 14:57:01,2021-12-03 12:37:41,2020-10-10,2021-12-03 12:37:41,2023-06-06,optimal_timestamps/1043855129_timestamps.csv,0,
1043855138,www.pokercontent.com,2023-06-14 14:57:01,2020-10-20 17:36:55,2020-10-18,2023-04-05 17:21:37,2023-06-06,optimal_timestamps/1043855138_timestamps.csv,0,
1043855642,secureflo.net,2023-06-14 14:57:01,,2010-07-05,,2023-06-06,,1,No timestamps within company life span
1043855732,preventric.com,2023-06-14 14:57:01,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1043855957,www.workcentric.com,2023-06-14 14:57:01,,2019-06-30,,2023-06-06,,1,No timestamps within company life span
1043856227,www.meerkat-tech.com,2023-06-14 14:57:01,,2018-09-29,,2023-06-06,,1,No timestamps within company life span
1043857118,www.mlgroupdd.com,2023-06-14 14:57:01,,2013-07-05,,2023-06-06,,1,No timestamps within company life span
1043858693,savvyfi.co,2023-06-14 14:57:01,,2016-07-05,,2023-06-06,,1,No timestamps within company life span
1043859350,www.mintor.co,2023-06-14 14:57:01,,2015-07-05,,2023-06-06,,1,No timestamps within company life span
1043859530,www.arkmobile.net,2023-06-14 14:57:01,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1043859548,www.immunomind.com,2023-06-14 14:57:01,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1043860268,www.apisinnovation.com,2023-06-14 14:57:01,,2013-07-05,,2023-06-06,,1,No timestamps within company life span
1043860367,www.vyziondevelopment.com,2023-06-14 14:57:01,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1043861195,www.farsightxr.com,2023-06-14 14:57:01,,2016-07-05,,2023-06-06,,1,No timestamps within company life span
1043866271,www.gogreenfire.com,2023-06-14 14:57:01,,2015-07-05,,2023-06-06,,1,No timestamps within company life span
1043867189,www.refocusai.com,2023-06-14 14:57:01,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1043869601,www.createme.com,2023-06-14 14:57:01,2020-09-21 12:53:48,2020-09-02,2023-05-26 02:00:08,2023-06-06,optimal_timestamps/1043869601_timestamps.csv,0,
1043870096,www.immventionthera.com,2023-06-14 14:57:01,,2016-07-05,,2023-06-06,,1,No timestamps within company life span
1043871293,www.amazenpay.com,2023-06-14 14:57:01,,2019-02-02,,2023-06-06,,1,No timestamps within company life span
1043871536,www.getwiti.com,2023-06-14 14:57:01,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1043872607,www.carketa.com,2023-06-14 14:57:01,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1043872922,www.rentmarble.com,2023-06-14 14:57:01,,2018-05-05,,2023-06-06,,1,No timestamps within company life span
1043874254,www.freedomdeodorant.com,2023-06-14 14:57:01,,2014-07-05,,2023-06-06,,1,No timestamps within company life span
1043874992,www.synbiotichealth.com,2023-06-14 14:57:01,,2016-07-05,,2023-06-06,,1,No timestamps within company life span
1043876819,www.manna-app.com,2023-06-14 14:57:01,,2018-10-05,,2023-06-06,,1,No timestamps within company life span
1043876999,www.tembo.ai,2023-06-14 14:57:01,,2018-05-04,,2023-06-06,,1,No timestamps within company life span
1043877089,www.hasnacks.com,2023-06-14 14:57:01,,2017-10-20,,2023-06-06,,1,No timestamps within company life span
1043879933,www.endodonticpracticepartners.com,2023-06-14 14:57:01,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1043883497,www.microneedle.tech,2023-06-14 14:57:01,,2016-07-05,,2023-06-06,,1,No timestamps within company life span
1043883893,www.aviateaudio.com,2023-06-14 14:57:01,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1043886359,www.advisar.ai,2023-06-14 14:57:01,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1043887970,49d.828.myftpupload.com,2023-06-14 14:57:01,,2016-04-04,,2023-06-06,,1,No timestamps within company life span
1043890013,www.taskcause.com,2023-06-14 14:57:01,,2013-07-05,,2023-06-06,,1,No timestamps within company life span
1043894396,www.familyimpact.com,2023-06-14 14:57:01,2020-06-03 03:30:58,2020-03-21,2020-06-08 06:09:02,2023-06-06,optimal_timestamps/1043894396_timestamps.csv,0,
1043895287,www.magicbox.ninja,2023-06-14 14:57:01,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1043897042,www.gggroup.gg,2023-06-14 14:57:01,,2019-01-25,,2023-06-06,,1,No timestamps within company life span
1043899859,www.fusionfarms.ag,2023-06-14 14:57:02,,2016-05-04,,2023-06-06,,1,No timestamps within company life span
1043901398,www.bricdynamics.com,2023-06-14 14:57:02,,2015-09-19,,2023-06-06,,1,No timestamps within company life span
1043901533,www.fanup.app,2023-06-14 14:57:02,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1043901659,www.momence.com,2023-06-14 14:57:02,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1043903261,www.metakeep.xyz,2023-06-14 14:57:02,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1043904773,www.clevereducationsolutions.com,2023-06-14 14:57:02,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1043905205,www.asdal.io,2023-06-14 14:57:02,,2014-07-05,,2023-06-06,,1,No timestamps within company life span
1043906753,www.okavapharma.com,2023-06-14 14:57:02,,2014-07-05,,2023-06-06,,1,No timestamps within company life span
1043909255,www.brownhawktechnologies.com,2023-06-14 14:57:02,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1043912225,www.umedmap.com,2023-06-14 14:57:02,,2019-03-20,,2023-06-06,,1,No timestamps within company life span
1043912252,www.ybirdairways.com,2023-06-14 14:57:02,,2016-10-06,,2023-06-06,,1,No timestamps within company life span
1043916554,www.uvaxbio.com,2023-06-14 14:57:02,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1043916743,empath.net,2023-06-14 14:57:02,2022-08-17 05:18:45,2022-08-05,2023-04-17 16:13:15,2023-06-06,optimal_timestamps/1043916743_timestamps.csv,0,
1043919227,www.flyparrots.com,2023-06-14 14:57:02,2022-01-10 10:21:17,2021-12-03,2023-03-10 03:01:29,2023-06-06,optimal_timestamps/1043919227_timestamps.csv,0,
1043920010,www.thiozen.com,2023-06-14 14:57:02,,2019-11-20,,2023-06-06,,1,No timestamps within company life span
1043920064,www.quantopticon.co.uk,2023-06-14 14:57:02,,2016-08-05,,2023-06-06,,1,No timestamps within company life span
1043925653,www.greenparrotlabs.com,2023-06-14 14:57:02,,2019-11-28,,2023-06-06,,1,No timestamps within company life span
1043925671,www.pharmadeliclabs.com,2023-06-14 14:57:02,,2019-11-08,,2023-06-06,,1,No timestamps within company life span
1043934680,www.billeto.mx,2023-06-14 14:57:02,,2020-11-06,,2023-06-06,,1,No timestamps within company life span
1043935247,www.mytrove.net,2023-06-14 14:57:02,,2020-12-11,,2023-06-06,,1,No timestamps within company life span
1043961329,www.imvaq.com,2023-06-14 14:57:02,,2020-04-01,,2023-06-06,,1,No timestamps within company life span
1043977034,www.toutaudio.com,2023-06-14 14:57:02,,2022-01-02,,2023-06-06,,1,No timestamps within company life span
1043984729,www.helawear.com,2023-06-14 14:57:02,,2021-12-03,,2023-06-06,,1,No timestamps within company life span
1044226217,www.myperimeter.co,2023-06-14 14:57:02,,2020-11-28,,2023-06-06,,1,No timestamps within company life span
1044268157,www.goodmorningbreakfastbar.com,2023-06-14 14:57:02,,2021-04-03,,2023-06-06,,1,No timestamps within company life span
1044286265,www.fogonyx.com,2023-06-14 14:57:02,,2020-02-07,,2023-06-06,,1,No timestamps within company life span
1044301826,www.clearmemask.com,2023-06-14 14:57:02,,2020-03-18,,2023-06-06,,1,No timestamps within company life span
1044753581,www.ennoblecare.com,2023-06-14 14:57:02,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1045352927,www.change-vu.com,2023-06-14 14:57:02,,2019-09-01,,2023-06-06,,1,No timestamps within company life span
1045426160,www.upskillvr.com,2023-06-14 14:57:02,,2020-04-14,,2023-06-06,,1,No timestamps within company life span
1045429022,www.optimumgrowthstrategies.com,2023-06-14 14:57:02,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1045435736,www.atelierhealthsolutions.com,2023-06-14 14:57:02,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1045456724,www.seekingtv.com,2023-06-14 14:57:02,,2022-04-04,,2023-06-06,,1,No timestamps within company life span
1045457039,www.vigiloninc.com,2023-06-14 14:57:02,,2020-04-23,,2023-06-06,,1,No timestamps within company life span
1045459586,www.worksphere.com,2023-06-14 14:57:02,2022-07-12 02:30:58,2022-07-05,2022-12-24 02:38:26,2023-06-30,optimal_timestamps/1045459586_timestamps.csv,0,
1045468685,app.mifi.tech,2023-06-14 14:57:02,,2019-06-15,,2023-06-06,,1,No timestamps within company life span
1045484858,www.trianglesquarechicago.com,2023-06-14 14:57:02,,2019-08-01,,2023-06-06,,1,No timestamps within company life span
1045485461,www.everpallet.com,2023-06-14 14:57:02,,2020-12-14,,2023-06-06,,1,No timestamps within company life span
1045507376,www.larixbio.com,2023-06-14 14:57:02,,2021-09-02,,2023-06-06,,1,No timestamps within company life span
1045508141,www.spotcells.com,2023-06-14 14:57:02,,2020-03-19,,2023-06-06,,1,No timestamps within company life span
1045509644,www.harshbjain.wixsite.com/climateactionguide,2023-06-14 14:57:02,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1045509689,www.textmd.app,2023-06-14 14:57:02,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1045509725,www.corelesson.org,2023-06-14 14:57:02,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1045510004,www.acunon.com,2023-06-14 14:57:02,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1045510220,www.route20studio.com,2023-06-14 14:57:02,,2019-10-25,,2023-06-06,,1,No timestamps within company life span
1045510292,www.triplecorn.gitlab.io,2023-06-14 14:57:02,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1045804637,joincolumn.com,2023-06-14 14:57:02,,2021-12-11,,2023-06-06,,1,No timestamps within company life span
1045813565,www.trustpointgps.com,2023-06-14 14:57:02,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1045817831,www.imanyco.com,2023-06-14 14:57:02,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1045841555,www.unstuck.club,2023-06-14 14:57:02,,2021-02-28,,2023-06-06,,1,No timestamps within company life span
1045841996,www.kloudfuse.com,2023-06-14 14:57:02,,2020-07-10,,2023-06-06,,1,No timestamps within company life span
1045846127,www.taghawk.app,2023-06-14 14:57:02,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1045855028,www.stembionix.com,2023-06-14 14:57:02,,2020-05-27,,2023-06-06,,1,No timestamps within company life span
1045855460,www.samoscyber.com,2023-06-14 14:57:02,,2020-06-07,,2023-06-06,,1,No timestamps within company life span
1045871318,www.whiteroompictures.com,2023-06-14 14:57:02,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1045901000,www.dropmyfees.com,2023-06-14 14:57:02,,2020-07-19,,2023-06-06,,1,No timestamps within company life span
1045920773,www.wearehurdle.com,2023-06-14 14:57:02,,2021-04-03,,2023-06-06,,1,No timestamps within company life span
1045941158,www.plateauhe.com,2023-06-14 14:57:02,,2020-06-25,,2023-06-06,,1,No timestamps within company life span
1045945649,www.confido.health,2023-06-14 14:57:02,,2020-02-07,,2023-06-06,,1,No timestamps within company life span
1045945919,www.just.industries,2023-06-14 14:57:02,,2020-03-21,,2023-06-06,,1,No timestamps within company life span
1045950887,www.superdraft.io,2023-06-14 14:57:02,2020-07-29 00:43:41,2020-07-29,2023-05-12 23:58:41,2023-06-06,optimal_timestamps/1045950887_timestamps.csv,0,
1045960913,www.allermedpharma.com,2023-06-14 14:57:02,,2013-07-18,,2023-06-06,,1,No timestamps within company life span
1045965350,www.uavhe.com,2023-06-14 14:57:02,,2021-03-24,,2023-06-06,,1,No timestamps within company life span
1045976024,www.crossfitconstruct.com,2023-06-14 14:57:02,,2010-07-05,,2023-06-06,,1,No timestamps within company life span
1045990154,worthy-foods-llc.myshopify.com,2023-06-14 14:57:02,,2020-12-03,,2023-06-06,,1,No timestamps within company life span
1046024912,www.guroosolutions.com,2023-06-14 14:57:02,,2021-02-01,,2023-06-06,,1,No timestamps within company life span
1046031545,www.comprehensiveservices.co,2023-06-14 14:57:02,,2019-12-04,,2023-06-06,,1,No timestamps within company life span
1046186867,www.trainerconnex.com,2023-06-14 14:57:02,,2021-04-01,,2023-06-06,,1,No timestamps within company life span
1046197928,www.apprevue.io,2023-06-14 14:57:02,,2020-10-14,,2023-06-06,,1,No timestamps within company life span
1046204039,www.picomarket.co,2023-06-14 14:57:02,,2021-03-05,,2023-06-06,,1,No timestamps within company life span
1046216450,www.xenon-vr.com,2023-06-14 14:57:03,,2020-06-04,,2023-06-06,,1,No timestamps within company life span
1046226728,www.odestar.com,2023-06-14 14:57:03,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1046232812,www.sensill.com,2023-06-14 14:57:03,,2020-08-05,,2023-06-06,,1,No timestamps within company life span
1046297657,www.peptinovo.com,2023-06-14 14:57:03,,2013-07-05,,2023-06-06,,1,No timestamps within company life span
1046307647,blusphinx.com,2023-06-14 14:57:03,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1046318969,www.pheno.life,2023-06-14 14:57:03,,2022-08-25,,2023-06-06,,1,No timestamps within company life span
